SAMPLE_NUMBER,SAMPLED_DATE,SAMPLE_NAME,SAMPLING_POINT_DESCRIPTION,SITE,FACILITY,SAMPLE_TESTING_LOCATION,ANALYSIS,ANALYSIS_DESCRIPTION,ANALYTE,ANALYTE_REPORTED_NAME,FORMATTED_ENTRY,UNITS
856874,3/2/2021 7:25,PL-MAR-INF,"Marston raw, 90 inch. Effective 7/1/2018 site used for plant process control sampling rather than compliance sampling. New compliance site is PL-MAR-INF2.","Marston raw, 90 inch",Marston WTP,EATON_M,6040D,Taste & Odor compounds by SPME,MIB,2-methylisoborneol (MIB),<5,ng/L
856909,3/2/2021 7:27,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,EATON_M,6040D,Taste & Odor compounds by SPME,Geosmin,Geosmin,<3,ng/L
856909,3/2/2021 7:27,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,EATON_M,6040D,Taste & Odor compounds by SPME,MIB,2-methylisoborneol (MIB),<5,ng/L
856904,3/2/2021 7:58,WS-LP-021,Conduit #20 at Marston Forebay Influent,Conduit #20 at Marston Forebay Influent,Marston Forebay,EATON_M,6040D,Taste & Odor compounds by SPME,Geosmin,Geosmin,<3,ng/L
856904,3/2/2021 7:58,WS-LP-021,Conduit #20 at Marston Forebay Influent,Conduit #20 at Marston Forebay Influent,Marston Forebay,EATON_M,6040D,Taste & Odor compounds by SPME,MIB,2-methylisoborneol (MIB),<5,ng/L
855054,3/2/2021 9:20,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,EATON_M,6040D,Taste & Odor compounds by SPME,Geosmin,Geosmin,<3,ng/L
855054,3/2/2021 9:20,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,EATON_M,6040D,Taste & Odor compounds by SPME,MIB,2-methylisoborneol (MIB),<5,ng/L
855056,3/2/2021 9:31,PL-FTH-INF,Foothills Plant raw water. Effective 7/1/2018 site used for routine monitoring and plant process control sampling. New compliance site is PL-FTH-HW.,6730 N. Rampart Range Rd.,Foothills WTP,EATON_M,6040D,Taste & Odor compounds by SPME,Geosmin,Geosmin,<3,ng/L
855056,3/2/2021 9:31,PL-FTH-INF,Foothills Plant raw water. Effective 7/1/2018 site used for routine monitoring and plant process control sampling. New compliance site is PL-FTH-HW.,6730 N. Rampart Range Rd.,Foothills WTP,EATON_M,6040D,Taste & Odor compounds by SPME,MIB,2-methylisoborneol (MIB),<5,ng/L
855050,3/2/2021 12:24,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,EATON_M,6040D,Taste & Odor compounds by SPME,Geosmin,Geosmin,<3,ng/L
855050,3/2/2021 12:24,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,EATON_M,6040D,Taste & Odor compounds by SPME,MIB,2-methylisoborneol (MIB),<5,ng/L
855052,3/2/2021 13:08,PL-MOF-INF2,Moffat Plant raw water. Effective 7/1/2018 site used for compliance sampling. Compliance data before 7/1/2018 is available on site PL-MOF-INF.,Moffat Plant raw water,Moffat WTP,EATON_M,6040D,Taste & Odor compounds by SPME,Geosmin,Geosmin,<3,ng/L
855052,3/2/2021 13:08,PL-MOF-INF2,Moffat Plant raw water. Effective 7/1/2018 site used for compliance sampling. Compliance data before 7/1/2018 is available on site PL-MOF-INF.,Moffat Plant raw water,Moffat WTP,EATON_M,6040D,Taste & Odor compounds by SPME,MIB,2-methylisoborneol (MIB),<5,ng/L
856876,3/9/2021 6:39,PL-MAR-INF,"Marston raw, 90 inch. Effective 7/1/2018 site used for plant process control sampling rather than compliance sampling. New compliance site is PL-MAR-INF2.","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
856876,3/9/2021 6:39,PL-MAR-INF,"Marston raw, 90 inch. Effective 7/1/2018 site used for plant process control sampling rather than compliance sampling. New compliance site is PL-MAR-INF2.","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
856900,3/9/2021 6:42,PL-MAR-EFF,Marston Effluent Finished Water,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
856900,3/9/2021 6:42,PL-MAR-EFF,Marston Effluent Finished Water,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
856910,3/9/2021 6:43,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
856910,3/9/2021 6:43,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
856905,3/9/2021 7:29,WS-LP-021,Conduit #20 at Marston Forebay Influent,Conduit #20 at Marston Forebay Influent,Marston Forebay,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
856905,3/9/2021 7:29,WS-LP-021,Conduit #20 at Marston Forebay Influent,Conduit #20 at Marston Forebay Influent,Marston Forebay,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,3,ng/L
856906,3/17/2021 7:45,WS-LP-021,Conduit #20 at Marston Forebay Influent,Conduit #20 at Marston Forebay Influent,Marston Forebay,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
856906,3/17/2021 7:45,WS-LP-021,Conduit #20 at Marston Forebay Influent,Conduit #20 at Marston Forebay Influent,Marston Forebay,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
856901,3/17/2021 8:09,PL-MAR-EFF,Marston Effluent Finished Water,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
856901,3/17/2021 8:09,PL-MAR-EFF,Marston Effluent Finished Water,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
856878,3/17/2021 8:27,PL-MAR-INF,"Marston raw, 90 inch. Effective 7/1/2018 site used for plant process control sampling rather than compliance sampling. New compliance site is PL-MAR-INF2.","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
856878,3/17/2021 8:27,PL-MAR-INF,"Marston raw, 90 inch. Effective 7/1/2018 site used for plant process control sampling rather than compliance sampling. New compliance site is PL-MAR-INF2.","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
856911,3/17/2021 8:28,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
856911,3/17/2021 8:28,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
855055,3/17/2021 10:20,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
855055,3/17/2021 10:20,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
855057,3/17/2021 10:35,PL-FTH-INF,Foothills Plant raw water. Effective 7/1/2018 site used for routine monitoring and plant process control sampling. New compliance site is PL-FTH-HW.,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
855057,3/17/2021 10:35,PL-FTH-INF,Foothills Plant raw water. Effective 7/1/2018 site used for routine monitoring and plant process control sampling. New compliance site is PL-FTH-HW.,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
855051,3/17/2021 12:04,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
855051,3/17/2021 12:04,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
855053,3/17/2021 13:12,PL-MOF-INF2,Moffat Plant raw water. Effective 7/1/2018 site used for compliance sampling. Compliance data before 7/1/2018 is available on site PL-MOF-INF.,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
855053,3/17/2021 13:12,PL-MOF-INF2,Moffat Plant raw water. Effective 7/1/2018 site used for compliance sampling. Compliance data before 7/1/2018 is available on site PL-MOF-INF.,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
856907,3/23/2021 11:13,WS-LP-021,Conduit #20 at Marston Forebay Influent,Conduit #20 at Marston Forebay Influent,Marston Forebay,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
856907,3/23/2021 11:13,WS-LP-021,Conduit #20 at Marston Forebay Influent,Conduit #20 at Marston Forebay Influent,Marston Forebay,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,2,ng/L
856902,3/23/2021 11:23,PL-MAR-EFF,Marston Effluent Finished Water,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
856902,3/23/2021 11:23,PL-MAR-EFF,Marston Effluent Finished Water,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
856880,3/23/2021 11:23,PL-MAR-INF,"Marston raw, 90 inch. Effective 7/1/2018 site used for plant process control sampling rather than compliance sampling. New compliance site is PL-MAR-INF2.","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
856880,3/23/2021 11:23,PL-MAR-INF,"Marston raw, 90 inch. Effective 7/1/2018 site used for plant process control sampling rather than compliance sampling. New compliance site is PL-MAR-INF2.","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
856912,3/23/2021 11:30,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
856912,3/23/2021 11:30,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
856908,3/30/2021 8:16,WS-LP-021,Conduit #20 at Marston Forebay Influent,Conduit #20 at Marston Forebay Influent,Marston Forebay,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
856908,3/30/2021 8:16,WS-LP-021,Conduit #20 at Marston Forebay Influent,Conduit #20 at Marston Forebay Influent,Marston Forebay,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,3,ng/L
856882,3/30/2021 8:41,PL-MAR-INF,"Marston raw, 90 inch. Effective 7/1/2018 site used for plant process control sampling rather than compliance sampling. New compliance site is PL-MAR-INF2.","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
856882,3/30/2021 8:41,PL-MAR-INF,"Marston raw, 90 inch. Effective 7/1/2018 site used for plant process control sampling rather than compliance sampling. New compliance site is PL-MAR-INF2.","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
856913,3/30/2021 8:44,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
856913,3/30/2021 8:44,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
856903,3/30/2021 8:45,PL-MAR-EFF,Marston Effluent Finished Water,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
856903,3/30/2021 8:45,PL-MAR-EFF,Marston Effluent Finished Water,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
873213,4/5/2021 7:39,WS-LP-021,Conduit #20 at Marston Forebay Influent,Conduit #20 at Marston Forebay Influent,Marston Forebay,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
873213,4/5/2021 7:39,WS-LP-021,Conduit #20 at Marston Forebay Influent,Conduit #20 at Marston Forebay Influent,Marston Forebay,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
873209,4/6/2021 6:52,PL-MAR-EFF,Marston Effluent Finished Water,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
873209,4/6/2021 6:52,PL-MAR-EFF,Marston Effluent Finished Water,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
873217,4/6/2021 7:12,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
873217,4/6/2021 7:12,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
873186,4/6/2021 7:13,PL-MAR-INF,"Marston raw, 90 inch. Effective 7/1/2018 site used for plant process control sampling rather than compliance sampling. New compliance site is PL-MAR-INF2.","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
873186,4/6/2021 7:13,PL-MAR-INF,"Marston raw, 90 inch. Effective 7/1/2018 site used for plant process control sampling rather than compliance sampling. New compliance site is PL-MAR-INF2.","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
871420,4/6/2021 9:53,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
871420,4/6/2021 9:53,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
871422,4/6/2021 10:14,PL-FTH-INF,Foothills Plant raw water. Effective 7/1/2018 site used for routine monitoring and plant process control sampling. New compliance site is PL-FTH-HW.,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
871422,4/6/2021 10:14,PL-FTH-INF,Foothills Plant raw water. Effective 7/1/2018 site used for routine monitoring and plant process control sampling. New compliance site is PL-FTH-HW.,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
871416,4/6/2021 11:46,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
871416,4/6/2021 11:46,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
871418,4/6/2021 12:22,PL-MOF-INF2,Moffat Plant raw water. Effective 7/1/2018 site used for compliance sampling. Compliance data before 7/1/2018 is available on site PL-MOF-INF.,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
871418,4/6/2021 12:22,PL-MOF-INF2,Moffat Plant raw water. Effective 7/1/2018 site used for compliance sampling. Compliance data before 7/1/2018 is available on site PL-MOF-INF.,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
873214,4/13/2021 7:24,WS-LP-021,Conduit #20 at Marston Forebay Influent,Conduit #20 at Marston Forebay Influent,Marston Forebay,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
873214,4/13/2021 7:24,WS-LP-021,Conduit #20 at Marston Forebay Influent,Conduit #20 at Marston Forebay Influent,Marston Forebay,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
873218,4/13/2021 7:42,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
873218,4/13/2021 7:42,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
873210,4/13/2021 7:43,PL-MAR-EFF,Marston Effluent Finished Water,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
873210,4/13/2021 7:43,PL-MAR-EFF,Marston Effluent Finished Water,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
873188,4/13/2021 7:43,PL-MAR-INF,"Marston raw, 90 inch. Effective 7/1/2018 site used for plant process control sampling rather than compliance sampling. New compliance site is PL-MAR-INF2.","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
873188,4/13/2021 7:43,PL-MAR-INF,"Marston raw, 90 inch. Effective 7/1/2018 site used for plant process control sampling rather than compliance sampling. New compliance site is PL-MAR-INF2.","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
873190,4/20/2021 8:00,PL-MAR-INF,"Marston raw, 90 inch. Effective 7/1/2018 site used for plant process control sampling rather than compliance sampling. New compliance site is PL-MAR-INF2.","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
873190,4/20/2021 8:00,PL-MAR-INF,"Marston raw, 90 inch. Effective 7/1/2018 site used for plant process control sampling rather than compliance sampling. New compliance site is PL-MAR-INF2.","Marston raw, 90 inch",Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
873211,4/20/2021 8:00,PL-MAR-EFF,Marston Effluent Finished Water,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
873211,4/20/2021 8:00,PL-MAR-EFF,Marston Effluent Finished Water,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
873219,4/20/2021 8:00,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
873219,4/20/2021 8:00,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
871421,4/20/2021 10:08,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
871421,4/20/2021 10:08,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
871423,4/20/2021 10:24,PL-FTH-INF,Foothills Plant raw water. Effective 7/1/2018 site used for routine monitoring and plant process control sampling. New compliance site is PL-FTH-HW.,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
871423,4/20/2021 10:24,PL-FTH-INF,Foothills Plant raw water. Effective 7/1/2018 site used for routine monitoring and plant process control sampling. New compliance site is PL-FTH-HW.,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
871417,4/20/2021 12:01,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
871417,4/20/2021 12:01,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
871419,4/20/2021 12:39,PL-MOF-INF2,Moffat Plant raw water. Effective 7/1/2018 site used for compliance sampling. Compliance data before 7/1/2018 is available on site PL-MOF-INF.,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
871419,4/20/2021 12:39,PL-MOF-INF2,Moffat Plant raw water. Effective 7/1/2018 site used for compliance sampling. Compliance data before 7/1/2018 is available on site PL-MOF-INF.,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
873220,4/27/2021 8:29,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
873220,4/27/2021 8:29,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
873216,4/27/2021 8:29,WS-LP-021,Conduit #20 at Marston Forebay Influent,Conduit #20 at Marston Forebay Influent,Marston Forebay,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
873216,4/27/2021 8:29,WS-LP-021,Conduit #20 at Marston Forebay Influent,Conduit #20 at Marston Forebay Influent,Marston Forebay,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
873212,4/27/2021 8:29,PL-MAR-EFF,Marston Effluent Finished Water,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
873212,4/27/2021 8:29,PL-MAR-EFF,Marston Effluent Finished Water,6100 W Quincy Ave,Marston WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
